Timestamp,Alipur_Max_AQI,Anand_Vihar_Max_AQI,Ashok_Vihar_Max_AQI,Aya_Nagar_Max_AQI,Bawana_Max_AQI,DrKarni_Max_AQI,DTU_Max_AQI,CRRI_Max_AQI,Chandni_Max_AQI,Burari_Max_AQI,Dwarka-Sector_8_Max_AQI,IGI_Airport_(T3)_Max_AQI,ITO_Max_AQI,Jahangirpuri_Max_AQI,Jawaharlal_Nehru_Stadium_Max_AQI,NSIT_Max_AQI,Najafgarh_Max_AQI,Narela_Max_AQI,NehruNagar_Max_AQI,NorthCampus_Max_AQI,Rohini_Delhi_Max_AQI,Shadipur_Delhi_Max_AQI,Sirifort_Delhi_Max_AQI,Sonia_Vihar_Delhi_Max_AQI,Wazipur_Delhi_Max_AQI,LodhaRoad(IITM)_Max_AQI,LodhaRoad(IMD)_Max_AQI,MajorDhyanChandStd_Max_AQI,Mundka_Max_AQI
12-11-2019 05:00,98.4873913,92.43695652,85.3,21.00943396,58.56304348,,,140.6678392,,99.83175966,495.0150301,466.9157515,498.6042084,421.4368737,,398.4023246,296.1351351,470.2895792,49.41509434,494.9416201,29.76415094,360.0778758,421.0380762,,48.06603774,,409.3054509,400.6993988,34.74528302
12-11-2019 06:00,82.76478261,84.21347826,102.907027,20.0754717,60.56565217,,,135.0291457,,120.9693467,492.6222445,490.5165932,497.4986034,428.2164329,,440.1165531,298.1171171,484.6462926,41.43396226,498.0777956,29.16981132,338.151984,465.9028056,49.71698113,49.54716981,,423.1756313,419.6422846,41.41509434
12-11-2019 07:00,79.63304348,103.4594595,102.1218919,18.56603774,55.3673913,,,128.6271357,,131.1879397,487.4378758,482.7958717,481.3784916,447.9569138,,442.9240882,309.7735471,497.4078156,,24.99056604,32.62264151,378.271022,51.0426087,59.75608696,50,,460.6386774,481.3784916,42.66037736
12-11-2019 08:00,72.3576087,108.3310811,102.4718919,21.0754717,57.07173913,,,145.2969849,,,480.259519,36.5754717,25.05660377,445.7635271,,352.4369138,347.260521,54.06782609,61.11956522,27.00943396,37,375.3996794,70.20586957,92.06413043,55.38869565,,455.3306145,482.253507,47.05660377
12-11-2019 09:00,81.14565217,116.1540541,103.9040541,19.24528302,,,,155.9567966,,135.7924623,,39.51886792,26.75471698,433.7995992,,360.8196393,439.7815631,495.2144289,74.20043478,26.00943396,35.37735849,369.4974749,85.06565217,103.7243243,58.86130435,,27.68867925,106.8043243,49.52830189
12-11-2019 10:00,62.82391304,116.1313514,93.12934783,12.0754717,45.77358491,,,162.5400421,,151.3356164,,474.461002,499.722067,498.4048096,347.6593186,376.292986,16.41509434,397.7084168,51.31956522,23.52830189,27.83018868,294.1234234,64.97565217,499.003006,,,499.6108939,94.86565217,45.4245283
12-11-2019 11:00,461.7154309,114.8713514,62.13152174,8.943396226,37.94339623,,161.5848261,169.128451,,156.7416228,489.6312625,464.1132961,490.0300601,86.95108696,76.65043478,362.0000802,15.64150943,379.099162,29.62264151,21.49056604,23.4245283,321.2030862,483.4498998,474.4769539,47.28301887,,478.9104469,426.6212425,37.94339623
12-11-2019 12:00,394.9168337,495.6132265,457.3286573,459.3146693,419.4428858,,,176.9302424,,,489.2324649,452.4067598,411.4669339,493.4198397,478.877095,348.1458517,447.3587174,383.8240223,466.1022044,477.1094413,486.6592179,342.9375551,431.6062124,457.5280561,482.4529058,,324.6407214,394.9413408,454.1382766
12-11-2019 13:00,329.5140281,402.8927856,360.4208417,315.8512224,383.5511022,,,186.255216,,173.4140148,408.2765531,359.3042084,339.8827655,409.0741483,346.0641283,331.3165932,362.4148297,312.1663327,365.6052104,359.7668136,402.6933868,275.245045,350.8496994,369.1943888,385.5450902,,316.8083367,308.9759519,380.4888268
12-11-2019 14:00,265.1666667,323.9308617,305.3867735,314.8941082,326.1242485,,,197.6610116,,178.8251844,353.242485,332.7123848,340.6803607,316.9519038,318.9458918,287.5036036,304.5891784,235.6846847,320.9398798,291.3882883,354.8376754,239.3216216,328.9158317,314.9579158,320.9398798,,335.5597996,327.9594972,324.9278557
12-11-2019 15:00,225.7747748,283.9954955,294.1531532,303.2890982,312.5651303,,,199.9793467,,185.8524763,320.5410822,319.3526653,339.0851703,308.5771543,330.9098196,266.8117117,265.4144144,217.3513514,323.9308617,269.0810811,314.1603206,214.309009,332.3056112,283.2522523,312.1663327,,302.0448497,320.7332402,299.6036036
12-11-2019 16:00,215.1216216,296.8783784,304.987976,268.6747748,295.6396396,,179.1401475,202.8828829,,,309.9729459,270.5873874,316.3537074,336.6923848,306.1843687,265.6522523,275.3243243,214.1306306,319.1452906,266.3756757,331.7074148,215.6468468,317.749499,252.036036,312.3657315,,292.2603604,266.4054054,312.1173184
12-11-2019 17:00,234.4459459,336.575419,315.755511,280.3783784,293.6576577,,180.6891465,198.559431,,229.2630631,325.1272545,297.9486486,286.472973,353.8406814,306.1843687,264.6018018,299.1081081,229.490991,348.0581162,277.227027,314.9579158,243.0972973,309.1753507,254.5135135,341.5782123,,310.7545892,240.0978261,321.3386774
12-11-2019 18:00,281.2702703,428.849162,327.3206413,261.609009,334.8977956,,180.6891465,202.5261261,,238.2810811,362.2154309,303.5523046,308.3777555,483.3240223,381.0446927,272.5792793,312.5651303,263.6801802,470.5391061,278.990991,335.6953908,191.7593256,392.7178771,274.5810811,383.8240223,,289.3963964,288.1630435,371.5871743
12-11-2019 19:00,378.2653631,463.3128492,365.2064128,222.8810811,421.0380762,,180.6891465,198.7659642,,230.3036036,374.7775551,334.5628056,326.9218437,454.9358717,316.5642458,247.8738739,323.7314629,349.9162011,483.4498998,290.9027027,73.05,234.4657658,363.8106212,315.9549098,446.6368715,,281.5576577,344.3575419,411.0681363
12-11-2019 20:00,394.6634078,497.7765363,415.0561122,235.3773913,440.9779559,,180.6891465,195.0793467,,,383.750501,399.5772626,351.248497,456.5310621,337.6871508,306.479479,337.6893788,419.6773743,427.7374302,340.0106704,458.5250501,278.3468468,368.1973948,329.7134269,476.0977654,,278.2279279,350.75,444.1683367
12-11-2019 21:00,386.9408818,401.6963928,443.7695391,304.5241899,472.0841683,,180.6891465,194.0105374,,213.2189189,414.8567134,464.0021229,379.1643287,472.8817635,378.8212291,315.3886172,348.4569138,478.0432961,408.8379888,358.378998,486.4408818,242.1063063,372.7835671,333.7014028,499.4441341,,298.1072072,327.9594972,480.8577154
12-11-2019 22:00,407.726257,420.4398798,459.9776536,341.3558659,83.72347826,,180.6891465,194.8728135,,223.0396396,434.995992,487.5819553,393.5210421,481.4559118,471.0949721,325.1910621,370.3907816,389.9318637,440.8002793,383.5460894,58.61630435,304.9959519,366.4028056,375.7639665,471.6853707,,321.8012826,323.7905028,36.01886792
12-11-2019 23:00,458.8659218,450.1503006,459.7214429,351.7505587,487.238477,,,195.14647,,222.0288288,461.1172345,420.5435671,401.8957916,105.4043243,445.5251397,327.2727856,387.5390782,381.1583166,461.0893855,386.5477654,62.41913043,318.3237675,476.6536313,386.9408818,484.4468938,,320.237996,328.5170341,483.8798883
13-11-2019 00:00,416.252505,452.1442886,467.2985972,343.2346927,455.3346693,,,195.3788198,,,464.1082164,471.3264529,394.7174349,104.7743243,438.8547486,346.111984,408.2765531,456.3645251,447.4706704,397.2315084,39.64150943,331.8190782,395.7751397,407.6783567,489.6312625,,327.1770741,338.8857715,43.30188679
13-11-2019 01:00,448.5551102,462.5130261,489.2324649,386.7812291,484.0480962,,,195.7660695,,221.6027027,449.751503,429.2293788,393.1222445,496.4108216,399.503006,350.4349499,413.4609218,458.8659218,458.5879888,384.4354749,486.4408818,335.0174349,367.7985972,494.9972067,488.4348697,,343.8069339,349.8527054,40.70754717
13-11-2019 02:00,442.9719439,497.8066132,81.41195652,416.2087709,51.63913043,,,195.2290832,,222.1972973,482.4529058,452.2240481,441.9749499,101.4389189,403.490982,361.7288978,411.0681363,455.1352705,465.5363128,424.8469274,492.0240481,321.1951102,374.1793587,468.2955912,,,345.4101002,358.0280561,35.30188679
13-11-2019 03:00,488.2354709,82.1576087,80.02717391,437.6318436,,,,192.0587987,,214.5171171,32.78301887,488.9931864,450.527933,102.0064865,410.6693387,404.1370341,419.8416834,471.6853707,469.9832402,453.6074302,28.32075472,341.1030862,399.3036072,488.0360721,51.51130435,,350.8177956,382.5541082,36.48113208
13-11-2019 04:00,98.93478261,76.01130435,74.41347826,469.2383799,45.47169811,,,187.6441517,,,26.93396226,77.59847826,488.6342685,101.6091892,437.7875752,399.5987174,417.4488978,459.7214429,482.7681564,440.8669832,29.54716981,353.5774749,406.2825651,64.40043478,480.5446927,,393.9357916,424.1243017,34.05660377
13-11-2019 05:00,96.57,445.5641283,468.0961924,303.7756313,485.6432866,,,186.7147524,,209.2648649,26.20754717,491.1307415,457.3286573,85.08695652,495.2144289,387.1562325,417.0501002,426.4218437,41.60377358,466.4611222,29.76415094,349.7729459,434.1983968,55.66565217,441.3767535,,386.3028056,440.5223464,36.79245283
13-11-2019 06:00,88.06956522,383.5511022,416.252505,473.5852514,,,,186.0951528,,211.2171171,27.33962264,34.90566038,401.8957916,462.5130261,496.012024,404.4640481,427.8176353,443.9689379,482.6523046,399.3753908,31.36792453,323.1412425,445.9629259,49.10377358,396.7114228,,392.1731062,412.8627255,42.54716981
13-11-2019 07:00,499.003006,393.3216433,388.7354709,292.3594595,56.27282609,,,185.1089568,,205.6576577,30.67924528,39.89622642,394.7174349,432.4038076,481.6553106,388.56,452.5430862,443.7695391,462.3136273,371.8902605,31.79245283,315.7395591,493.8854749,497.6072144,388.7354709,,394.2388778,410.7835196,42.89622642
13-11-2019 08:00,490.0300601,458.0321229,381.9559118,352.74,66.68,,,178.3604847,,,37.68867925,31.83962264,408.8747495,406.8807615,494.4413408,317.5979559,479.2625251,455.7334669,64.58152174,389.1714525,44.88679245,353.0032064,88.08021739,492.2178771,424.6272545,,414.7190503,437.4650838,46.98113208
13-11-2019 09:00,498.2054108,418.5656425,405.0861723,332.6166733,67.67065217,,,178.7838778,,190.4323498,37.1509434,35.89622642,451.9448898,425.5139665,114.5554054,363.3799198,18.44339623,449.1533066,496.6102204,341.7894413,37.87735849,356.6163126,105.4213514,389.5330661,434.4078212,,499.1995531,466.501002,41.1509434
13-11-2019 10:00,446.6368715,328.9158317,406.6813627,283.0936937,62.18478261,,,179.6874605,,186.6063224,39.45283019,459.5619238,470.6883768,380.9589178,496.012024,372.6878557,482.4529058,452.4734637,500,275.6117117,27,329.1311824,104.9635135,309.3747495,409.9497207,,467.5151955,489.0330661,452.9418838
13-11-2019 11:00,318.746493,338.8857715,407.0801603,350.6610615,447.3587174,,,182.7234984,,180.6891465,482.253507,486.7370391,427.2194389,379.9619238,121.9148649,321.896994,416.252505,371.0391061,94.30108696,296.4522523,420.240481,286.9189189,482.0541082,278.0495495,409.9497207,,487.7967936,439.3827655,384.3486974
13-11-2019 12:00,310.7705411,357.8286573,422.6332665,353.2513966,380.3607214,,157.4541623,182.1193888,,,433.2014028,425.369018,427.8176353,445.5251397,111.2578378,321.896994,404.6873747,309.5741483,75.15913043,376.0377555,436.98998,262.1837838,496.6648045,326.1242485,421.8356713,,457.7434068,412.2645291,387.9378758
13-11-2019 13:00,350.8496994,382.9529058,428.2164329,301.6003352,362.8136273,,,185.0934668,,177.8596417,410.4699399,413.6184358,403.0921844,413.4609218,499.2024048,40.96226415,398.7054108,318.746493,477.2685371,423.3349721,464.9058116,239.7873874,57.62565217,375.3757515,458.1262525,,450.8948045,415.6543086,400.3006012
13-11-2019 14:00,332.7044088,390.1312625,492.2178771,201.2477477,366.004008,,,181.1538462,,177.1780822,411.8657315,375.8064529,361.6172345,462.2011173,70.70652174,280.2,403.0921844,301.996994,416.0642458,437.0426257,432.2044088,271.6081081,46.17924528,412.7290503,456.9298597,,403.0523046,436.353352,401.0981964
13-11-2019 15:00,287.463964,383.3517034,458.8659218,187.9487882,369.991984,,,176.8837724,,170.8323498,409.8717435,357.05499,378.5661323,426.6256983,376.5977654,304.6131062,396.3126253,271.3603604,383.5460894,435.3194413,428.2164329,274.6504505,292.6666667,407.726257,431.8056112,,337.0114228,327.4036313,412.7290503
13-11-2019 16:00,255.7522523,420.7891061,431.0726257,187.6234984,326.1242485,,,176.6875659,,,414.6573146,371.0835754,412.2645291,396.6089385,449.972067,313.8811623,373.1823647,254.7612613,363.4118236,359.2244489,391.5270541,299.9306306,323.9308617,371.9859719,413.2849162,,334.3155511,408.8379888,435.5195531
13-11-2019 17:00,266.4054054,449.3527054,384.3486974,228.4904348,324.5290581,,,184.8507903,,155.5127503,442.9719439,428.0709497,415.6543086,385.4916201,381.5571142,328.867976,373.9799599,258.2297297,461.3673184,378.5432961,366.004008,295.8378378,431.0726257,341.2785571,417.7318436,,356.4886974,453.0293296,389.9385475
13-11-2019 18:00,287.2162162,460.1202405,384.747495,343.5682123,340.4809619,,,186.9264489,,117.1035176,465.3046092,394.4744134,409.2735471,492.2178771,403.490982,346.1598397,381.5571142,295.6956522,483.250501,348.726648,399.9441341,279.2981982,398.9048096,354.0851955,476.0977654,,355.0530261,443.8575419,358.4268537
13-11-2019 19:00,307.1813627,484.4468938,448.3044693,369.882905,427.7374302,,,186.9367756,,140.239596,471.2865731,432.2065922,406.2825651,441.9749499,428.8146293,348.2495391,371.9859719,408.0041899,102.6610811,345.8694972,482.4529058,280.2,427.8176353,371.0391061,486.6592179,,352.5645291,446.0810056,393.1222445
13-11-2019 20:00,326.1242485,480.4589178,448.3044693,286.5847826,431.4068136,,,182.372392,,,465.1052104,396.3421229,401.6963928,463.51002,444.1683367,376.1813226,383.1523046,399.9441341,462.7124248,352.0062124,498.8882682,297.7603604,427.6182365,392.1620112,457.198324,,375.5113427,453.8631285,468.8715084
13-11-2019 21:00,335.6953908,438.3857715,439.4106145,282.0508696,447.3587174,,,178.7167545,,63.26051502,443.1713427,384.7467598,385.1462926,424.6272545,436.5911824,383.8860922,402.6933868,390.7723464,488.6047486,361.0001676,438.5851703,351.248497,433.4008016,422.1787709,486.6592179,,353.7928257,418.5656425,488.3268156
13-11-2019 22:00,375.2081006,415.8537074,444.9692737,309.971676,478.4649299,,,173.4191781,,71.44120172,432.00501,414.8746927,380.3607214,451.0837989,443.3707415,390.5380361,407.0801603,389.6606145,489.1606145,345.7027374,462.5130261,363.6750301,408.4759519,441.6340782,471.0949721,,349.9085371,433.5740223,472.7625698
13-11-2019 23:00,370.2053073,468.0377095,429.8116232,336.9422905,491.1061453,,121.9296482,167.1508957,,76.15193133,427.4188377,488.6603352,379.3637275,419.9553073,444.9659319,357.2384369,402.6933868,400.777933,489.9944134,342.8179158,54.06782609,353.8805611,454.4189944,416.8980447,439.9664804,,371.9939479,410.5055866,490.5502793
14-11-2019 00:00,362.8136273,459.6997207,424.6272545,388.8601676,456.6424581,,,160.8361433,,,423.0320641,375.9021643,375.5751503,369.1943888,468.8715084,345.6733066,408.2765531,371.0391061,479.7108939,337.8329459,498.4048096,275.909009,420.5111732,364.8076152,442.7458101,,365.8250838,375.1763527,492.4228457
14-11-2019 01:00,368.2597765,432.6032064,425.4248497,308.8821788,479.9888268,,153.3234984,157.3302424,,144.4516162,485.547486,448.1710615,371.3877756,377.5691383,476.0977654,317.7096192,407.8777555,360.1997207,469.9832402,316.5132265,499.2024048,293.4495495,385.744489,360.4208417,478.877095,,370.3429259,379.1643287,481.6553106
14-11-2019 02:00,414.952514,451.5460922,424.2284569,259.7973913,487.238477,,153.3234984,152.6729189,,128.4845455,499.722067,463.9131844,370.1913828,407.4789579,444.9692737,340.1938277,402.2945892,380.7667598,437.4650838,313.5381964,491.1061453,342.2595992,373.9799599,371.5949721,483.6492986,,345.8727054,397.7206704,481.6564246
14-11-2019 03:00,439.9664804,445.9629259,435.3947896,261.6913043,66.55217391,,153.3234984,144.3859296,,121.0405051,499.003006,382.251022,372.1853707,455.5307263,428.0170341,335.7193186,396.3126253,388.5488827,415.8537074,357.9802004,478.4649299,331.3006413,371.7865731,365.007014,470.0901804,,346.7341082,396.8868715,472.2067039
14-11-2019 04:00,465.5363128,494.4413408,465.7034068,222.0769565,74.275,,,130.4246231,,,494.4168337,392.6915431,399.9018036,466.6480447,423.0320641,348.1059719,391.5270541,399.6662011,420.0410822,359.3520641,485.6432866,283.1333333,370.7895792,381.3577154,477.2685371,,355.7868136,389.9385475,472.2067039
14-11-2019 05:00,445.2472067,494.9972067,491.2264529,369.0824581,474.4301676,,,137.3683417,,121.7680808,486.9371508,466.8918236,435.3947896,483.0511022,418.6452906,355.898477,392.7234469,445.8030726,448.3557114,399.3036072,27.26415094,337.9047295,380.5601202,404.0891784,499.2024048,,329.5937876,385.5450902,489.6312625
14-11-2019 06:00,435.797486,482.7681564,74.88217391,393.4071508,485.547486,,,151.3511064,,124.6981818,484.4357542,448.6907014,427.4188377,102.7935135,427.0200401,353.8486573,387.5390782,452.7513966,463.7094188,388.6636874,25.18867925,344.11002,387.9378758,404.0891784,49.16981132,,321.2509419,385.3456914,34.29245283
14-11-2019 07:00,474.7081006,471.0871743,92.06413043,435.1082123,480.8577154,,,152.3837724,,118.15,452.5430862,418.1109018,413.4609218,105.1054054,445.2472067,338.8618437,377.5691383,478.599162,498.0544693,403.8018436,27.62264151,378.3906613,403.8897796,398.9048096,56.24086957,,351.2564729,391.9258517,45.94339623
14-11-2019 08:00,499.4441341,484.4468938,107.1637838,375.0191061,493.6192385,,,145.518593,,,466.7004008,470.2055866,417.6482966,113.8875676,460.7184369,351.0331463,398.7054108,402.6933868,73.71043478,440.822514,44.29245283,285.9774775,485.4438878,410.4699399,73.5826087,,350.4509018,421.622905,52.86413043
14-11-2019 09:00,499.722067,,108.507027,294.9063063,86.8126087,,,132.9854271,,22.63207547,483.250501,408.1090581,451.745491,115.7662162,499.4018036,362.4148297,453.3406814,485.547486,91.90434783,434.1824449,56.19826087,371.977996,493.4198397,478.3212291,84.87391304,,443.8353073,450.1503006,59.60695652
14-11-2019 10:00,377.9874302,495.8126253,103.677027,340.5846493,71.02608696,,,119.8859296,,102.5590909,484.6462926,450.3389385,473.4799599,112.9472973,124.3989189,366.1156713,480.8577154,422.7346369,104.2824324,472.0363126,45.14150943,410.9086172,495.0150301,476.6703407,74.11521739,,476.949499,475.6733467,41.43396226
14-11-2019 11:00,311.3687375,494.7192737,497.6072144,418.9213966,436.1923848,,,91.39871245,,103.6875758,496.012024,450.739162,448.5551102,103.4821622,118.0421622,354.8616032,467.6973948,422.7346369,104.3202703,433.6560321,500,422.7688577,496.012024,471.2865731,486.0420842,,473.7408939,470.2895792,479.9888268
14-11-2019 12:00,314.1603206,437.4650838,460.1202405,367.9151397,387.738477,,,87.38373737,,,438.5851703,352.4509497,447.1593186,466.6480447,465.1052104,358.3869739,443.7695391,330.1829609,463.9088176,455.1512224,442.5731463,269.0414414,456.7304609,449.751503,463.7094188,,398.1869739,468.3156425,453.8631285
14-11-2019 13:00,284.7387387,473.3184358,433.4008016,334.8855866,362.4148297,,,88.30434343,,106.6622222,437.1893788,357.4936673,413.8597194,429.9608939,461.9148297,341.7810421,429.0140281,313.5069832,482.4529058,433.0498597,376.3727455,298.9594595,419.6422846,498.3324022,458.8659218,,409.9993587,443.301676,417.8476954
14-11-2019 14:00,273.0945946,466.1022044,404.3910615,270.3573913,315.3567134,,,92.36787879,,110.2258586,439.1833667,437.6540782,404.0891784,365.4804469,454.7364729,356.0260922,424.6272545,266.6531532,469.8907816,361.9673743,396.3126253,317.1672545,425.8236473,355.7527933,426.0698324,,432.3622346,443.5796089,357.2304609
14-11-2019 15:00,250.7972973,386.047486,330.511022,394.1297765,242.6216216,,,104.2256281,,106.88,457.9268537,490.2278771,449.5521042,308.3777555,425.0260521,362.0399599,420.240481,267,433.2014028,376.0196648,374.7775551,322.5350701,442.1743487,366.0363128,348.8557114,,446.1365922,394.3186373,306.5831663
14-11-2019 16:00,228.5,327.1212425,368.2597765,409.7051397,243.1171171,,,95.79399142,,,465.7034068,407.4470541,424.0290581,292.9144144,429.0140281,355.6033667,438.2988827,253.5225225,432.2044088,361.4448603,341.2785571,257.3378378,425.6242485,338.7988827,413.2849162,,395.9307821,421.6362725,299.3558559
14-11-2019 17:00,209.6711712,338.8857715,419.9553073,417.4539106,276.3153153,,,84.81,,103.4747475,471.8847695,495.8865922,405.2855711,316.752505,434.995992,363.8824048,466.6480447,250.5,422.2344689,314.8855307,313.3627255,307.5642084,424.2284569,319.0656425,399.1042084,,445.1026816,398.1072144,401.8896648
14-11-2019 18:00,225.527027,424.1243017,412.1731844,425.391676,352.6955307,,157.9704953,89.77929293,,99.6040404,476.4709419,497.5875419,396.1132265,425.5139665,441.5761523,355.4518236,373.5811623,245.1195652,448.3557114,312.4841899,390.7723464,342.5467335,429.4128257,307.3807615,413.4609218,,410.4944693,396.9108216,468.0377095
14-11-2019 19:00,387.7150838,494.9972067,466.0921788,362.1786034,271.8558559,,157.9704953,101.8859596,,98.47060606,63.59086957,397.5648497,408.6753507,426.8206413,452.5430862,380.7914228,301.7975952,330.4608939,105.7297297,320.6846493,491.1061453,355.0051703,439.3827655,299.8513514,394.7174349,,378.6655866,410.2705411,269.5108696
14-11-2019 20:00,479.9888268,436.1923848,422.2344689,315.8272946,313.7849162,,,115.6753769,,,54.40869565,374.5701804,427.2194389,390.9288577,461.9148297,391.3994389,278.7927928,451.3617318,,393.5739106,428.2932961,316.3537074,454.3376754,315.9549098,352.8436874,,379.7217318,425.4248497,323.7905028
14-11-2019 21:00,400.777933,483.4498998,432.6032064,488.026648,297.3738739,,161.5848261,91.45717172,,99.09570815,493.6192385,439.4662011,425.4248497,449.972067,481.0571142,354.4707816,281.2702703,354.0851955,,450.4278771,434.4078212,333.7253307,455.3346693,365.7583799,362.4148297,,387.2036872,430.6092184,343.2458101
14-11-2019 22:00,481.6564246,117.0621622,413.4609218,476.5869274,318.9458918,,161.5848261,77.7569697,,81.83004292,453.739479,336.3653707,423.4308617,408.4759519,124.7621622,351.6233667,288.7027027,332.1284916,497.8066132,413.6922244,417.7318436,360.8036874,454.5370741,361.5893855,500,,354.0321042,426.4218437,416.3421788
14-11-2019 23:00,496.6648045,117.8662162,443.301676,294.633913,355.0370741,,161.5848261,75.68808081,,102.2868687,405.4849699,349.1935754,408.0771543,376.9709419,484.4468938,332.84,323.7314629,279.536036,471.4859719,453.2627933,372.3847695,317.4783166,446.1623246,360.2214429,376.5977654,,345.2505812,488.3268156,359.2244489
15-11-2019 00:00,433.2960894,106.4013514,369.3715084,335.2191061,347.6593186,,156.4214963,81.40944206,,,385.744489,311.1294589,365.4058116,429.9608939,478.877095,311.0816032,400.6993988,298.6126126,444.9692737,401.722905,385.9438878,195.4252898,394.9413408,375.4860335,379.1643287,,355.6512224,450.25,393.551676
15-11-2019 01:00,331.2946927,431.4068136,419.4428858,448.504581,392.9228457,,155.3888303,80.86266094,,80.66727273,477.2094972,451.995419,370.7895792,397.7206704,418.0097765,325.1751102,444.9659319,356.3086592,411.0614525,339.7471743,441.7755511,255.1477477,352.6442886,404.3910615,432.2044088,,336.5408417,394.9413408,32.26415094
15-11-2019 02:00,386.3426854,421.6362725,497.2206704,484.324581,59.09565217,,,87.61330472,,66.26919192,12.26415094,6.896226415,432.4038076,454.4189944,486.103352,385.401523,482.4529058,416.8980447,479.9888268,405.8757916,466.6480447,317.4703407,474.8757515,387.9378758,467.2039106,,412.7590381,438.8547486,30.04716981
15-11-2019 03:00,75.44673913,472.6823647,52.5126087,298.1765766,58.82934783,,,118.5070352,,69.12505051,11.74528302,10.61320755,496.1089385,68.81043478,60.92782609,430.3380361,10.39622642,30.94339623,27.51886792,22.38679245,18.06603774,357.2304609,36.06603774,459.1438547,33.11320755,,31.06603774,46.36792453,28.18867925
15-11-2019 04:00,76.77826087,38.6509434,59.39391304,365.6610421,58.90391304,,,153.1995785,,,11.43396226,13.69811321,14.9245283,74.8076087,62.05695652,465.5598397,10.23584906,31.5754717,26.36792453,20.28301887,18.03773585,361.3141483,30.76415094,32.47169811,32.47169811,,25.47169811,52.68304348,27.59433962
15-11-2019 05:00,,46.11320755,62.15282609,393.4731864,57.44456522,,,158.4765016,,77.54414141,12.43396226,9.169811321,16.61320755,65.54021739,65.40173913,37.9245283,9.481132075,32.54716981,27.78301887,23.32075472,20.89622642,404.8947495,29.66981132,36.58490566,39.03773585,,21.6509434,54.1423913,27.71698113
15-11-2019 06:00,,493.6075419,60.82130435,408.7391583,61.54565217,,156.4214963,166.9391992,,81.27606061,11.88679245,10.48113208,452.7513966,61.11956522,70.14195652,40.90566038,9.150943396,32,28.47169811,22.94339623,22.43396226,414.2345892,28.24528302,42.8490566,39.98113208,,20.96226415,56.91195652,30.51886792
15-11-2019 07:00,,482.0541082,66.07282609,415.3911022,63.35652174,,156.4214963,189.4625253,,80.80585859,12.00943396,14.10377358,495.0150301,69.44956522,87.23869565,45.10377358,8.820754717,39.5754717,36.08490566,23.56603774,24.33962264,456.9458116,29.76415094,48.16037736,37.97169811,,21.52830189,63.81456522,31.83962264
15-11-2019 08:00,,499.8006012,89.93369565,390.7613627,70.01413043,,154.8724974,217.6004348,,,19.38679245,24.12264151,445.5251397,84.04304348,104.1594595,52.01195652,9.547169811,39.95283019,,22.6509434,31.5754717,377.0347495,35.25471698,42.33962264,44.98113208,,22.66981132,96.14391304,31.39622642
15-11-2019 09:00,,97.84826087,77.5026087,411.4589579,71.96347826,,,226.08,,91.10429185,22.54716981,27.1509434,483.250501,87.55826087,104.9767568,51.735,11.46226415,37.62264151,60.77869565,21.6509434,27.12264151,387.1881363,38.30188679,42.95283019,44.24528302,,29.99056604,86.87652174,30.9245283
15-11-2019 10:00,,102.2581081,73.42282609,399.7821643,75.92608696,,,192.7885859,,96.46695279,23.30188679,32.39622642,430.011022,69.00217391,105.1583784,484.0640481,12.05660377,42.35849057,59.68152174,22.36792453,28.01886792,438.481483,45.55660377,39.54716981,48.18867925,,480.7448045,458.7244489,31.71698113
15-11-2019 11:00,490.6282565,466.501002,41.36792453,356.8954709,72.70913043,,,183.6890411,,102.6251256,20.67924528,28.13207547,375.1763527,57.55108696,458.5879888,490.9472946,14.19811321,32.70754717,450.5490982,443.2989579,21.43396226,462.6326653,49.28301887,480.5446927,55.06913043,,404.6953507,386.047486,29.52830189
15-11-2019 12:00,318.3476954,481.3784916,471.650838,328.7244088,496.4108216,,,175.8717597,,,18.28301887,18.86792453,315.755511,456.1322645,374.9301676,40.80188679,19.10377358,417.4488978,393.551676,369.4974749,14.45283019,307.1893387,424.2284569,380.9589178,52.70434783,,388.1053707,332.7044088,27.0754717
15-11-2019 13:00,254.7612613,410.7835196,382.7122905,486.4146369,315.755511,,,171.539726,,107.180402,13.47169811,471.9065363,17.46226415,387.7150838,426.0698324,450.0067335,433.4008016,350.1941341,346.6623246,322.1602004,396.3126253,287.6522523,53.81217391,286.472973,496.1089385,,319.4404008,339.0851703,461.9231844
15-11-2019 14:00,215.3693694,314.5591182,281.7657658,302.0450279,310.3717435,,170.3624868,164.1045311,,104.0532663,443.023743,383.758477,151.6454162,278.7927928,338.6863727,403.3394389,389.5330661,282.7567568,326.1242485,208.7792793,381.1583166,325.1113026,455.5307263,220.3243243,379.9329609,,272.9756757,279.7837838,339.6833667
15-11-2019 15:00,198.5026344,259.4684685,273.8378378,268.1765217,270.8648649,,170.3624868,164.8015806,,93.73304721,332.9038076,329.6017635,230.9774775,236.6756757,306.3837675,351.750982,343.2725451,233.454955,289.9414414,209.1261261,304.5891784,302.3559118,294.8963964,189.5958904,319.3446894,,302.7068537,271.3603604,295.6396396
15-11-2019 16:00,204.4684685,214.6261261,265.4144144,213.2585586,291.9234234,,232.2162162,168.5243414,,,335.6953908,308.5851303,294.4009009,259.4684685,382.1564246,312.932024,320.5410822,227.2612613,315.755511,236.5765766,259.963964,216.0531532,394.9413408,199.6643836,287.8043478,,318.0366333,296.0543478,295.6396396
